fips,1,3,4,5,6,7,8,10,11,12,140,144,145,18,20,146,147,22,24,141,26,201,27,176,177,142,157,158,159,161,149,155,171,166,167,170,162,163,164,165,172,173,174
1001,0.457720661804642,,0.5003181609539342,0.37245118355365,0.4768577075752428,0.5794809895346306,0.42172330255390156,,,0.4993794512779877,0.5093030355393646,,,0.5041785926623452,0.5890780681210409,0.6339385796267604,0.45089079554662836,0.5820704332957037,0.4956704202200041,0.43590160839449227,0.3437253848623249,,0.5504974739569631,0.39904201186885746,0.4758529125089495,0.4764342256682065,0.48989938849457826,0.5766113565286147,0.7308840796927141,0.5070456935077744,,0.566332074530037,0.5797067314461889,0.5535433145515851,0.6339082616418805,0.40745933888727726,0.3213428386012667,0.4161589591441147,0.400074906237103,0.40823466262500446,0.5531993651076483,0.513680181196512,0.4260618561845493
1003,0.35823566615812424,0.5326601096294056,0.4963169742536896,0.5767807513415023,0.5903428759592784,0.5608526375910078,0.5567548091483305,0.46767786725228444,0.3012508008864464,0.5693699917837854,0.700333918260844,0.5056320451684145,0.4335908357012283,0.5403623035143699,0.491115153308408,0.6339385796267604,0.4946698699585165,0.5697099413380474,0.46501407174184967,0.45499695295799725,0.3046470312285125,0.4277697984875034,0.541929233526501,0.5546543576925832,0.3998107829687588,0.5077868778750222,0.5556102693239751,0.7075776091018601,0.786942385792422,0.5484503403837518,0.6701308913449553,0.6310068690631916,0.5611257486180551,0.4251258010176052,0.450669796368588,0.551742359472294,0.440267151221915,0.619666303871208,0.5544205664681227,0.4661885073979719,0.41180083095050257,0.5554357717021174,0.4197706672104745
1005,0.5471785668950779,,0.30929134994988317,0.4086978334128917,0.556620419290607,0.3163570268266946,0.5013351184280643,,0.3322994422762872,0.2836790451063741,0.4296799659349637,,,0.5381926074546646,0.4553053619937199,0.6339385796267604,0.28619519816873507,0.5258208633951721,0.38228243032557874,0.47653612221500874,0.35061951301990585,0.5907843603398533,,0.3864036166956307,0.5494852425130538,0.542972885127733,0.36581657501285775,0.5383792395006073,0.5709239945305536,0.5312486769919808,0.49667529453167897,0.48828371862286524,0.2948944009969311,0.4204958008792571,0.5394776417796507,0.3223172165586464,0.45209038839606247,0.558534921728442,0.19736612074319954,,0.31316110343979364,0.4060068603059842,0.4320959115627407
1007,0.5615341009333171,,0.33434607079292444,0.30124937232329546,0.34009380456882826,0.41255029354994616,0.3505785818455824,,0.33570527803287753,0.5405662416284773,0.270091015412755,,,0.5034212694263691,0.5854132117188051,0.6339385796267604,0.40379893544970613,0.7516188144734949,0.5282089647407341,0.5410932674607838,,0.40822204901235176,0.3363263157727228,0.3743852842217051,0.5899586892456331,0.5551915719565514,0.3632960923787388,0.49305189189737125,0.6002561681308213,0.574421213948407,0.4793963090003293,0.441061793869937,0.477580851617886,0.47014840052383355,0.6210008850621656,0.5221836747330703,0.4801030776453429,0.34438187534257075,0.22398360894713573,0.4946045019086815,,0.4012226410972977,
1009,0.44638759204054385,,0.3316893578140953,0.26520749085048256,0.33085823919557544,0.5005860125461632,0.273168066015532,,0.3581362362813309,0.6788486401719551,0.5605697609419498,0.4182187435505636,0.39573175321734816,0.49160085450542174,0.5100188505269252,0.6339385796267604,0.5117675862912321,0.5064536820263708,0.562904356879475,0.6238150174469042,0.33404151766912155,0.043022613690714744,0.44103170159799215,0.4234789250636823,0.4590521048426992,0.5077868778750222,0.4497591682853769,0.5595692471946762,0.6626125163837138,0.38268292062443005,0.5658055223041351,0.5372563305466892,0.477580851617886,0.6116328166521189,0.49026701533380007,0.5168274601877958,0.3124505655321547,0.29522254448982704,0.3171737279422416,0.32134515930885943,,0.49553793104507254,
1011,0.17703500643381753,,0.46163759637165314,0.21036524340007695,0.16622682522804816,0.22425755023657082,0.42557033810518285,,0.325979549121507,0.1995324682046858,0.2866137885725105,,,0.6008859026780352,0.36021386458499294,0.6339385796267604,0.3224327602735412,0.7882275179076235,0.46501407174184967,0.4380101691195951,0.5332997353000342,,,0.38821654199664185,0.4353245438234894,0.542972885127733,0.048142434603836826,0.4441439008369225,0.6002561681308213,0.5870587983645119,0.4057065081308356,0.11931196125257738,0.28707029313049126,0.3897659439843372,0.5792955321777408,0.43245030022296815,,,0.3499638364385606,,0.47817498014302406,0.500737693213603,0.5857362419238052
1013,0.5197054454191529,,0.3977832057895892,0.4750057614640828,0.5850840193212941,0.32286050000967237,0.5526866914794598,,0.32112269011508054,0.36845131866029374,0.2770162933235891,,,0.5878522985516053,0.491115153308408,0.6339385796267604,0.5569078634104981,0.5360817036183734,0.35726084358046867,0.444355398900993,0.5408722419634012,0.48994662193670263,0.3610522052571679,0.47828916126039867,0.4003699682575966,0.22815537500849187,0.3623503478188526,0.47151936824420554,0.5709239945305536,0.4976453175238134,0.4704810149992203,0.46427293732109093,0.3060266498950493,0.4328878502643122,0.4684486226542745,0.3780938349686719,0.498003627041162,,0.45298405767449124,0.3895852755697308,,0.4726343636420515,0.4796582202200416
1015,0.5471785668950779,0.3480169919620738,0.47504656286184815,0.473169101789514,0.5636642633090163,0.4441897157994815,0.5586879558298291,,0.3850719560109321,0.3899657476637953,0.566835107417121,0.40254229515958784,0.3905202399568383,0.5857010926884723,0.5197290769906464,0.6339385796267604,0.4596175876246152,0.5467818021511087,0.46501407174184967,0.48525066488614155,0.3331953925553059,0.44357969325555535,0.4084667262917355,0.3789903671035705,0.4528383137533129,0.5077868778750222,0.42697431817766013,0.6673836342156728,0.5153963959241411,0.4797711595729585,0.6351511969351676,0.6199276080903982,0.41354114815056436,0.4505630183585147,0.5631516469671757,0.34999247703165015,0.31167266070471883,0.41967481240629173,0.36498866391793144,0.1741158913151204,0.478462421066095,0.44130706417407634,0.48797951447951843
1017,0.5197054454191529,,0.43918908280728675,0.3876193645515662,0.4191087085483736,0.352763878176729,0.4050439554923327,,0.3894919569207533,0.3380304710816708,0.4341394170687049,,,0.6071032580788545,0.491115153308408,0.6339385796267604,0.36351637407701326,0.3568116005682628,0.4084903373274965,0.4316941618994088,0.5195575815280002,0.44592214097149496,,0.13858428519149069,0.4841937627670609,0.5077868778750222,0.4823911870890748,0.5255653808074419,0.4761530388208148,0.41948241131946634,0.5178627696915016,0.5301028729293397,0.4000904278963978,0.37750114990307476,0.4541970357905497,0.42788298477286774,0.40926079168951135,0.2620598535528309,0.33781882506159133,0.2880772824193777,,0.4333722931216309,0.5093353798565755
1019,0.43538603586098495,,0.37648984593742935,0.3326283514232609,0.40916718305743477,0.3996043263392988,0.3518268179723584,,0.3835994026095765,0.5992643949577534,0.5114278512213073,0.508797744574807,0.5052580297816982,0.5375755659760736,0.5674075877119724,0.6339385796267604,0.7382086495693337,0.5467818021511087,0.5282089647407341,0.4896297442942735,0.356203293484923,0.5278739219330977,0.30488200431274326,0.2855357593286258,0.5357110605934184,0.5551915719565514,0.45990108262491314,0.5255653808074419,0.6307758000888221,0.3574683907919776,0.49138664424214656,0.5008625645901758,0.47978388761045043,0.48231826298422836,0.4229477833485488,0.32320423896095807,,0.3977052761154038,0.38410315027397707,0.4708836835904416,0.31808533920097865,0.44383486172019365,0.55370974415264
1021,0.40427801805713803,,0.419466015319992,0.4054890841228714,0.4915417517949931,0.45310494994096073,0.38869997438333426,,0.34252290739692903,0.5992643949577534,0.506166184891966,,,0.2181775071031725,0.38135424928128464,0.6339385796267604,0.3239146976997243,0.42598225853088295,0.4360158297814242,0.4614223502827164,0.2465617922827455,0.38846775440894804,0.3431961188355489,0.17215806487016858,0.4076055104904527,0.4764342256682065,0.487152508108181,0.5383792395006073,0.6790717699652042,0.5068664981413645,0.5405349976394186,0.48696194717860275,0.4000904278963978,0.4379638705299815,0.5551893871640547,0.4519490855593668,0.5514004905944425,0.39471741041568864,0.4128222808812615,0.37497200140004017,0.22269046094174655,0.4523688687651484,0.4663553874128438
1023,0.49380663425366905,,0.27534720612583596,0.45128539026784653,0.3902853573518995,0.2914294395239047,0.44566603899524615,,0.3988346826928534,0.347926263838303,0.3547181678163798,,,0.5420689370979374,0.5004817140741694,0.6339385796267604,0.5603621035887781,0.5697099413380474,0.5282089647407341,0.5852794298056683,0.4890147718658077,0.36599142048494154,,0.3405609475567086,0.4912088861355737,0.22815537500849187,0.3623631243722702,0.4071175584287725,0.6002561681308213,0.39103116776071634,0.4296840316678069,0.4167439628780018,0.3869646663576852,0.3537601819787011,0.409406251693233,0.20480863992202059,,0.5288549354032351,0.3796949609927296,,,0.6809150710873174,
1025,0.17405599117627155,,0.32814240845311854,0.5413918574999628,0.7504688165549507,0.29358917609506324,0.5208544368673079,,0.3890006718850538,0.26743202028846325,0.3688444070512559,,,0.5550541299566006,0.4467549430751085,0.6339385796267604,0.33391406635673054,0.5467818021511087,0.46501407174184967,0.5456695310229804,0.36464316366979066,0.3652133903639823,0.4767702363961001,0.4004793245362079,0.47645935761445257,0.5077868778750222,0.28920598338858344,0.5383792395006073,0.5854489466369163,0.6685338663154369,0.4907980004957063,0.49272547083702056,0.32396284639625755,0.20004070349009315,0.4792903829388156,0.4877119271292479,0.46384366678001004,0.4059059707814982,0.3911861997349706,,,0.6383938713942162,
1027,0.41434023905324757,,0.4139829760422761,0.33680115494478,0.3619644823886781,0.39790557137496657,0.48374300009097915,,0.36449129999141267,0.5128412187670327,0.3228941163453497,,,0.6419068190100136,0.45819058981428445,0.6339385796267604,0.3627162748506362,0.6090360493542323,0.4084903373274965,0.6189267226646861,0.4861740343275388,0.31106378805411455,,0.18965245393389982,0.5906622006358532,0.4764342256682065,0.44481428773612375,0.4441439008369225,0.5153963959241411,0.40419935560524406,0.4302079767931642,0.4753797978219005,0.47320302216466753,0.4689389520855367,0.4541970357905497,0.4671273691396715,,,0.1952531481422209,0.681594404163364,,0.5801904854536202,
